Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Years
14.0,Regular,0.031261583,Canned,52.564,Small,Tier 2,Supermarket Type1,9
12.3,Regular,0.064618976,Starchy Foods,89.8804,Small,Tier 1,Supermarket Type1,16
13.15,Regular,0.038167453,Snack Foods,89.4856,Small,Tier 2,Supermarket Type1,6
18.5,Non-Edible,0.033938279,Others,132.5284,Small,Tier 2,Supermarket Type1,9
19.75,Regular,0.018096488,Frozen Foods,179.566,Medium,Tier 3,Supermarket Type2,4
15.85,Low Fat,0.068765925,Breads,216.9166,Medium,Tier 3,Supermarket Type3,28
20.5,Low Fat,0.036287517,Fruits and Vegetables,121.2756,Medium,Tier 3,Supermarket Type2,4
17.7,Low Fat,0.030060895,Snack Foods,166.4816,Medium,Tier 3,Supermarket Type2,4
10.395,Low Fat,0.111554381,Snack Foods,59.822,Medium,Tier 3,Supermarket Type3,28
12.15,Low Fat,0.062640143,Starchy Foods,36.6532,Small,Tier 2,Supermarket Type1,6
11.8,Regular,0.093801337,Snack Foods,126.0704,Medium,Tier 1,Supermarket Type1,14
14.3,Regular,0.065153295,Fruits and Vegetables,88.4856,High,Tier 3,Supermarket Type1,26
6.11,Regular,0.152813518,Soft Drinks,45.6086,Small,Tier 2,Supermarket Type1,6
12.3,Low Fat,0.021860985,Frozen Foods,193.3162,Small,Tier 1,Supermarket Type1,16
12.65,Low Fat,0.035404052,Baking Goods,230.601,Small,Tier 2,Supermarket Type1,9
10.1,Non-Edible,0.056030907,Household,115.1492,High,Tier 3,Supermarket Type1,26
17.25,Low Fat,0.107258822,Frozen Foods,40.1822,Small,Tier 2,Supermarket Type1,11
7.39,Non-Edible,0.093160853,Household,251.3066,Medium,Tier 3,Supermarket Type2,4
5.305,Regular,0.04710181,Meat,181.8608,Medium,Tier 1,Supermarket Type1,14
15.25,Low Fat,0.026651184,Snack Foods,86.6198,Medium,Tier 1,Supermarket Type1,14
7.105,Non-Edible,0.075000682,Household,61.0562,Small,Tier 3,Grocery Store,15
17.75,Regular,0.067446626,Baking Goods,184.724,High,Tier 3,Supermarket Type1,26
5.825,Non-Edible,0.160178832,Household,160.2894,Small,Tier 1,Grocery Store,28
5.94,Regular,0.029538509,Breads,189.4556,Small,Tier 2,Supermarket Type1,6
6.155,Regular,0.094807042,Meat,213.356,Medium,Tier 1,Supermarket Type1,14
10.5,Regular,0.010928678,Snack Foods,167.0842,Medium,Tier 3,Supermarket Type3,28
12.15,Low Fat,0.021705417,Breads,163.5184,High,Tier 3,Supermarket Type1,26
19.1,Non-Edible,0.176411579,Household,173.2422,Medium,Tier 3,Supermarket Type3,28
15.2,Regular,0.10377827,Fruits and Vegetables,175.6054,Small,Tier 1,Supermarket Type1,16
13.35,Low Fat,0.038744606,Snack Foods,239.3564,Small,Tier 2,Supermarket Type1,6
5.765,Low Fat,0.126585095,Frozen Foods,122.4098,Small,Tier 1,Grocery Store,28
13.65,Regular,0.184454044,Canned,211.4902,Medium,Tier 1,Supermarket Type1,14
20.2,Regular,0.121153331,Snack Foods,97.3752,High,Tier 3,Supermarket Type1,26
12.3,Low Fat,0.009364957,Baking Goods,74.238,Medium,Tier 3,Supermarket Type3,28
8.52,Low Fat,0.027101431,Soft Drinks,151.7682,Medium,Tier 1,Supermarket Type1,14
7.05,Low Fat,0.1422157,Snack Foods,108.7912,Small,Tier 3,Grocery Store,15
19.35,Regular,0.039734882,Soft Drinks,165.7868,Medium,Tier 3,Supermarket Type3,28
17.25,Low Fat,0.037155206,Soft Drinks,166.4526,High,Tier 3,Supermarket Type1,26
17.6,Low Fat,0.058091269,Meat,156.2314,Small,Tier 1,Supermarket Type1,16
9.3,Low Fat,0.016047301,Dairy,249.8092,Medium,Tier 1,Supermarket Type1,14
19.85,Non-Edible,0.025963795,Household,46.3376,Small,Tier 2,Supermarket Type1,9
11.15,Non-Edible,0.073012871,Others,67.5142,Medium,Tier 3,Supermarket Type3,28
10.8,Low Fat,0.082549896,Dairy,193.7504,Small,Tier 1,Supermarket Type1,16
8.89,Low Fat,0.009585169,Frozen Foods,102.5016,Small,Tier 1,Grocery Store,28
12.65,Low Fat,0.123726711,Meat,107.7938,Small,Tier 2,Supermarket Type1,6
12.1,Regular,0.061521569,Soft Drinks,55.8614,Small,Tier 2,Supermarket Type1,6
14.3,Regular,0.034382602,Baking Goods,96.5726,High,Tier 3,Supermarket Type1,26
18.7,Low Fat,0.03761584,Fruits and Vegetables,109.1886,Small,Tier 2,Supermarket Type1,9
4.635,Low Fat,0.246678647,Breads,129.7994,Small,Tier 1,Grocery Store,28
6.865,Regular,0.036042939,Frozen Foods,244.4486,Small,Tier 2,Supermarket Type1,6
10.895,Non-Edible,0.020951848,Health and Hygiene,255.3672,Small,Tier 1,Supermarket Type1,16
9.195,Regular,0.0471117,Frozen Foods,52.0666,Small,Tier 2,Supermarket Type1,9
19.75,Low Fat,0.012499004,Fruits and Vegetables,188.0872,Medium,Tier 3,Supermarket Type2,4
18.0,Low Fat,0.124348482,Frozen Foods,118.3124,High,Tier 3,Supermarket Type1,26
15.5,Regular,0.126199917,Fruits and Vegetables,178.4028,Medium,Tier 3,Supermarket Type2,4
12.5,Regular,0.109971578,Fruits and Vegetables,82.7592,Small,Tier 2,Supermarket Type1,9
14.3,Low Fat,0.12780038,Frozen Foods,83.6224,Small,Tier 2,Supermarket Type1,11
8.68,Low Fat,0.01478914,Frozen Foods,97.7384,Small,Tier 3,Grocery Store,15
5.905,Low Fat,0.079931185,Canned,219.7456,Small,Tier 1,Grocery Store,28
7.09,Low Fat,0.00721395,Baking Goods,47.9034,Small,Tier 2,Supermarket Type1,9
6.385,Low Fat,0.083768522,Hard Drinks,109.8596,High,Tier 3,Supermarket Type1,26
8.365,Low Fat,0.071958197,Hard Drinks,38.0506,Medium,Tier 1,Supermarket Type1,14
16.2,Low Fat,0.019362306,Soft Drinks,154.6972,High,Tier 3,Supermarket Type1,26
20.5,Non-Edible,0.142589751,Household,35.919,Medium,Tier 3,Supermarket Type3,28
11.1,Regular,0.053765212,Fruits and Vegetables,163.1526,Small,Tier 2,Supermarket Type1,9
19.25,Regular,0.058226609,Frozen Foods,85.2908,High,Tier 3,Supermarket Type1,26
19.75,Low Fat,0.041330512,Fruits and Vegetables,115.8466,High,Tier 3,Supermarket Type1,26
6.885,Regular,0.140008554,Canned,108.7228,Small,Tier 1,Supermarket Type1,16
17.85,Low Fat,0.024961677,Soft Drinks,153.1998,Small,Tier 2,Supermarket Type1,6
20.2,Regular,0.121748174,Snack Foods,96.9752,Medium,Tier 3,Supermarket Type2,4
16.1,Regular,0.063689583,Dairy,181.9318,Small,Tier 2,Supermarket Type1,6
19.0,Non-Edible,0.216478153,Household,190.1872,Small,Tier 3,Grocery Store,15
17.6,Low Fat,0.010031539,Snack Foods,161.5552,High,Tier 3,Supermarket Type1,26
20.7,Regular,0.114581955,Dairy,94.3436,Medium,Tier 3,Supermarket Type2,4
7.76,Low Fat,0.059341019,Snack Foods,99.77,Small,Tier 2,Supermarket Type1,9
5.86,Regular,0.264124669,Meat,155.7314,Small,Tier 1,Grocery Store,28
21.25,Low Fat,0.016735879,Meat,185.2608,Small,Tier 3,Grocery Store,15
7.475,Non-Edible,0.01319424,Household,217.4192,Small,Tier 2,Supermarket Type1,6
11.6,Low Fat,0.031069203,Canned,179.6686,Small,Tier 1,Grocery Store,28
7.865,Low Fat,0.06100886,Breakfast,166.0526,High,Tier 3,Supermarket Type1,26
15.2,Low Fat,0.021250528,Canned,216.5824,Small,Tier 2,Supermarket Type1,11
14.1,Low Fat,0.198316649,Baking Goods,54.3956,Small,Tier 1,Grocery Store,28
19.6,Non-Edible,0.048092778,Health and Hygiene,44.477,Medium,Tier 3,Supermarket Type2,4
5.405,Regular,0.053611144,Canned,197.7742,Small,Tier 2,Supermarket Type1,9
17.0,Low Fat,0.237651344,Fruits and Vegetables,170.2106,Small,Tier 1,Grocery Store,28
9.395,Low Fat,0.159201868,Soft Drinks,226.072,High,Tier 3,Supermarket Type1,26
15.2,Low Fat,0.019142452,Snack Foods,237.5248,Small,Tier 2,Supermarket Type1,6
11.8,Regular,0.025966531,Meat,102.2674,Medium,Tier 1,Supermarket Type1,14
15.35,Low Fat,0.013840784,Frozen Foods,65.2168,Small,Tier 2,Supermarket Type1,11
6.215,Regular,0.049621701,Baking Goods,226.1062,Small,Tier 1,Supermarket Type1,16
8.71,Regular,0.072141818,Canned,183.3924,Small,Tier 2,Supermarket Type1,9
19.0,Regular,0.065901299,Fruits and Vegetables,188.7214,Medium,Tier 3,Supermarket Type2,4
9.17,Low Fat,0.103138922,Baking Goods,141.747,Medium,Tier 1,Supermarket Type1,14
7.51,Low Fat,0.01742908,Fruits and Vegetables,229.601,Small,Tier 1,Supermarket Type1,16
18.6,Low Fat,0.266234421,Breakfast,98.5358,Small,Tier 1,Grocery Store,28
13.1,Low Fat,0.037657459,Fruits and Vegetables,175.8054,Small,Tier 2,Supermarket Type1,11
18.5,Low Fat,0.025740259,Meat,89.4172,High,Tier 3,Supermarket Type1,26
12.6,Regular,0.031382044,Baking Goods,171.3764,Medium,Tier 3,Supermarket Type3,28
6.55,Regular,0.060587738,Breads,156.8288,Small,Tier 1,Grocery Store,28
13.15,Low Fat,0.043551753,Snack Foods,184.495,Medium,Tier 3,Supermarket Type3,28
10.695,Regular,0.01141595,Snack Foods,74.0038,High,Tier 3,Supermarket Type1,26
6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,Small,Tier 2,Supermarket Type1,11
16.75,Low Fat,0.044829295,Snack Foods,187.4556,Medium,Tier 3,Supermarket Type3,28
6.715,Regular,0.121832956,Baking Goods,43.5454,Small,Tier 2,Supermarket Type1,11
7.075,Low Fat,0.05858462,Dairy,142.7128,Medium,Tier 3,Supermarket Type2,4
12.5,Non-Edible,0.10402738,Household,172.2448,Small,Tier 2,Supermarket Type1,6
10.895,Low Fat,0.137023446,Dairy,263.7568,Medium,Tier 1,Supermarket Type1,14
14.6,Non-Edible,0.059611153,Others,238.3538,Small,Tier 2,Supermarket Type1,11
15.3,Regular,0.084354713,Canned,215.5218,Medium,Tier 3,Supermarket Type3,28
14.85,Regular,0.009958941,Snack Foods,157.963,Small,Tier 2,Supermarket Type1,11
20.6,Non-Edible,0.045675104,Health and Hygiene,150.9392,Small,Tier 2,Supermarket Type1,6
9.695,Regular,0.047420609,Frozen Foods,246.0144,Small,Tier 2,Supermarket Type1,9
13.3,Regular,0.071439051,Fruits and Vegetables,61.0536,Small,Tier 2,Supermarket Type1,9
9.1,Low Fat,0.291438755,Baking Goods,126.8362,Small,Tier 3,Grocery Store,15
10.1,Non-Edible,0.054853377,Health and Hygiene,198.6084,Medium,Tier 3,Supermarket Type2,4
18.35,Regular,0.09468096,Fruits and Vegetables,86.2882,Medium,Tier 3,Supermarket Type2,4
10.8,Low Fat,0.05843345,Hard Drinks,74.738,Small,Tier 1,Supermarket Type1,16
20.7,Regular,0.047565208,Dairy,213.4876,Medium,Tier 1,Supermarket Type1,14
8.71,Regular,0.046079575,Dairy,43.5744,Small,Tier 2,Supermarket Type1,11
12.15,Low Fat,0.018395194,Frozen Foods,251.6698,High,Tier 3,Supermarket Type1,26
13.35,Regular,0.149974858,Snack Foods,179.766,Medium,Tier 3,Supermarket Type2,4
8.43,Low Fat,0.01732573,Soft Drinks,197.9768,Small,Tier 1,Supermarket Type1,16
12.5,Low Fat,0.196490902,Canned,120.544,Small,Tier 1,Grocery Store,28
9.0,Low Fat,0.065236932,Snack Foods,176.437,Small,Tier 2,Supermarket Type1,9
9.3,Low Fat,0.043785694,Hard Drinks,191.6846,Small,Tier 1,Supermarket Type1,16
17.6,Low Fat,0.00799436,Dairy,171.6422,High,Tier 3,Supermarket Type1,26
10.195,Low Fat,0.1598704005,Frozen Foods,143.1154,Small,Tier 2,Supermarket Type1,6
8.1,Low Fat,0.12829573,Fruits and Vegetables,210.4902,Small,Tier 2,Supermarket Type1,11
6.59,Non-Edible,0.026225693,Household,119.0098,Medium,Tier 1,Supermarket Type1,14
15.1,Low Fat,0.026140452,Frozen Foods,149.0076,Small,Tier 2,Supermarket Type1,6
16.35,Non-Edible,0.029565309,Household,256.4646,Medium,Tier 3,Supermarket Type2,4
15.25,Regular,0.065896556,Snack Foods,179.766,Medium,Tier 3,Supermarket Type2,4
12.35,Regular,0.158715731,Meat,157.2946,Medium,Tier 1,Supermarket Type1,14
7.975,Low Fat,0.014628382,Baking Goods,82.325,Small,Tier 2,Supermarket Type1,9
19.35,Low Fat,0.016645164,Frozen Foods,120.9098,Small,Tier 2,Supermarket Type1,11
4.555,Regular,0.060154968,Frozen Foods,110.1544,Small,Tier 1,Grocery Store,28
20.85,Regular,0.062212713,Baking Goods,88.1514,Small,Tier 2,Supermarket Type1,9
14.5,Regular,0.063554289,Breads,263.6594,Medium,Tier 3,Supermarket Type3,28
19.7,Regular,0.160671255,Canned,254.7014,Small,Tier 2,Supermarket Type1,9
8.185,Low Fat,0.038721734,Fruits and Vegetables,115.8808,Small,Tier 2,Supermarket Type1,9
14.1,Low Fat,0.089817198,Canned,142.7496,Medium,Tier 1,Supermarket Type1,14
5.78,Regular,0.074149074,Snack Foods,262.2568,Small,Tier 1,Supermarket Type1,16
17.2,Regular,0.025162022,Canned,145.9418,Small,Tier 2,Supermarket Type1,9
8.05,Regular,0.078719835,Fruits and Vegetables,258.5646,Medium,Tier 3,Supermarket Type2,4
5.945,Non-Edible,0.155706798,Household,127.9652,Small,Tier 3,Grocery Store,15
15.0,Low Fat,0.049357077,Soft Drinks,62.6168,Small,Tier 2,Supermarket Type1,6
7.6,Regular,0.142383847,Starchy Foods,172.3448,Small,Tier 2,Supermarket Type1,9
14.35,Non-Edible,0.017073332,Health and Hygiene,109.5228,Small,Tier 2,Supermarket Type1,11
6.035,Regular,0.065771344,Baking Goods,185.324,Small,Tier 2,Supermarket Type1,9
17.0,Non-Edible,0.126220187,Household,126.7362,Small,Tier 2,Supermarket Type1,9
21.25,Low Fat,0.01945343,Snack Foods,120.8756,Medium,Tier 1,Supermarket Type1,14
13.3,Low Fat,0.079806266,Dairy,232.53,Small,Tier 1,Supermarket Type1,16
13.35,Low Fat,0.138777108,Frozen Foods,147.5392,Medium,Tier 3,Supermarket Type3,28
10.3,Low Fat,0.070026951,Dairy,263.6226,Small,Tier 2,Supermarket Type1,9
18.0,Non-Edible,0.047645037,Household,172.6422,Small,Tier 2,Supermarket Type1,6
13.65,Regular,0.072559351,Frozen Foods,199.3426,Medium,Tier 3,Supermarket Type3,28
20.5,Regular,0.019277945,Frozen Foods,82.8592,Medium,Tier 3,Supermarket Type2,4
7.75,Regular,0.145200948,Frozen Foods,35.4558,Small,Tier 1,Grocery Store,28
14.8,Low Fat,0.081042136,Meat,192.4846,Small,Tier 1,Supermarket Type1,16
7.855,Regular,0.073906461,Dairy,218.4482,Small,Tier 2,Supermarket Type1,9
5.19,Regular,0.077480627,Meat,101.399,Small,Tier 1,Grocery Store,28
16.1,Low Fat,0.0343603,Fruits and Vegetables,253.0356,Medium,Tier 3,Supermarket Type3,28
7.365,Low Fat,0.159967845,Snack Foods,94.712,Small,Tier 1,Supermarket Type1,16
17.75,Non-Edible,0.097862839,Health and Hygiene,239.3196,Medium,Tier 1,Supermarket Type1,14
17.2,Regular,0.021031586,Canned,164.7184,Small,Tier 1,Grocery Store,28
17.7,Low Fat,0.029933275,Snack Foods,169.0816,Small,Tier 2,Supermarket Type1,9
4.92,Low Fat,0.045916788,Baking Goods,198.8084,High,Tier 3,Supermarket Type1,26
5.46,Regular,0.032227432,Canned,186.824,Medium,Tier 1,Supermarket Type1,14
17.35,Low Fat,0.014679558,Frozen Foods,73.6038,High,Tier 3,Supermarket Type1,26
5.88,Non-Edible,0.024937792,Household,148.4392,Small,Tier 2,Supermarket Type1,11
19.25,Low Fat,0.101689151,Dairy,54.6956,High,Tier 3,Supermarket Type1,26
15.1,Regular,0.067020992,Snack Foods,260.3304,High,Tier 3,Supermarket Type1,26
11.3,Non-Edible,0.083547515,Household,179.166,Small,Tier 1,Grocery Store,28
18.2,Low Fat,0.089884775,Fruits and Vegetables,195.111,Small,Tier 2,Supermarket Type1,9
16.85,Low Fat,0.138742518,Snack Foods,147.476,Medium,Tier 3,Supermarket Type3,28
16.75,Low Fat,0.105068444,Snack Foods,156.163,Small,Tier 1,Supermarket Type1,16
18.35,Non-Edible,0.014103354,Household,225.4746,Small,Tier 2,Supermarket Type1,6
18.0,Non-Edible,0.019386234,Health and Hygiene,126.8994,Small,Tier 1,Supermarket Type1,16
13.85,Regular,0.149305497,Meat,119.6124,Small,Tier 1,Grocery Store,28
11.8,Non-Edible,0.008609602,Health and Hygiene,114.8492,Small,Tier 2,Supermarket Type1,6
19.35,Regular,0.082266419,Baking Goods,48.8034,Small,Tier 1,Supermarket Type1,16
5.98,Low Fat,0.04363058,Fruits and Vegetables,148.2418,Medium,Tier 1,Supermarket Type1,14
13.1,Regular,0.044192372,Fruits and Vegetables,178.9318,Medium,Tier 1,Supermarket Type1,14
7.905,Low Fat,0.010027885,Snack Foods,249.6408,Medium,Tier 1,Supermarket Type1,14
7.275,Low Fat,0.027991093,Snack Foods,145.976,Medium,Tier 1,Supermarket Type1,14
20.2,Non-Edible,0.129983688,Household,93.0462,Small,Tier 1,Grocery Store,28
16.7,Regular,0.054851438,Starchy Foods,64.4168,Medium,Tier 3,Supermarket Type2,4
21.25,Low Fat,0.019533098,Snack Foods,120.4756,Small,Tier 2,Supermarket Type1,6
9.195,Low Fat,0.108330902,Snack Foods,183.6634,Medium,Tier 3,Supermarket Type2,4
14.85,Low Fat,0.09344495,Baking Goods,141.0812,Small,Tier 2,Supermarket Type1,9
8.77,Regular,0.046544984,Fruits and Vegetables,172.0422,Medium,Tier 3,Supermarket Type3,28
6.78,Low Fat,0.066724663,Fruits and Vegetables,187.724,Medium,Tier 1,Supermarket Type1,14
8.6,Regular,0.091195818,Breads,130.231,Small,Tier 3,Grocery Store,15
7.85,Low Fat,0.163310805,Hard Drinks,143.5444,Small,Tier 2,Supermarket Type1,11
7.895,Regular,0.095102092,Breakfast,104.4332,Small,Tier 2,Supermarket Type1,6
11.1,Regular,0.036174285,Frozen Foods,176.0712,Medium,Tier 3,Supermarket Type2,4
19.5,Low Fat,0.128405328,Breads,156.4314,Medium,Tier 1,Supermarket Type1,14
18.6,Low Fat,0.027610698,Snack Foods,149.5366,Small,Tier 1,Grocery Store,28
15.7,Regular,0.03079807,Snack Foods,252.9724,Small,Tier 2,Supermarket Type1,6
17.5,Low Fat,0.097904029,Soft Drinks,174.8738,Small,Tier 1,Supermarket Type1,16
13.15,Non-Edible,0.09264951,Household,157.8604,Small,Tier 2,Supermarket Type1,9
6.115,Regular,0.007055292,Soft Drinks,188.653,Medium,Tier 1,Supermarket Type1,14
5.985,Low Fat,0.005638944,Baking Goods,184.9924,Medium,Tier 3,Supermarket Type3,28
15.85,Regular,0.007140468,Snack Foods,40.848,High,Tier 3,Supermarket Type1,26
15.6,Regular,0.045835395,Snack Foods,168.2132,Medium,Tier 1,Supermarket Type1,14
11.395,Non-Edible,0.021639678,Health and Hygiene,150.1708,Medium,Tier 1,Supermarket Type1,14
7.09,Low Fat,0.007215314,Baking Goods,47.6034,Small,Tier 1,Supermarket Type1,16
5.675,Regular,0.023492524,Snack Foods,155.5288,Small,Tier 2,Supermarket Type1,9
10.6,Low Fat,0.011111714,Breads,43.8454,Small,Tier 2,Supermarket Type1,11
14.85,Regular,0.016635488,Snack Foods,157.563,Small,Tier 3,Grocery Store,15
10.8,Low Fat,0.052174319,Soft Drinks,238.1564,Medium,Tier 3,Supermarket Type2,4
7.22,Regular,0.03832122,Baking Goods,61.851,Small,Tier 1,Supermarket Type1,16
9.195,Low Fat,0.108501676,Snack Foods,183.6634,Small,Tier 2,Supermarket Type1,6
20.6,Regular,0.077029195,Snack Foods,177.2344,Small,Tier 3,Grocery Store,15
15.5,Regular,0.15717236,Snack Foods,149.1418,Medium,Tier 1,Supermarket Type1,14
9.8,Regular,0.015089965,Meat,249.6408,Small,Tier 1,Supermarket Type1,16
19.6,Regular,0.041571557,Frozen Foods,49.9376,Small,Tier 1,Supermarket Type1,16
17.25,Low Fat,0.084262458,Soft Drinks,261.591,High,Tier 3,Supermarket Type1,26
16.6,Low Fat,0.026537206,Frozen Foods,54.6614,Small,Tier 2,Supermarket Type1,6
9.395,Low Fat,0.099681254,Snack Foods,106.428,Small,Tier 2,Supermarket Type1,6
15.85,Low Fat,0.13727,Canned,94.4094,Small,Tier 2,Supermarket Type1,6
7.42,Low Fat,0.0204332,Snack Foods,248.9092,Small,Tier 2,Supermarket Type1,11
12.85,Low Fat,0.294939214,Frozen Foods,47.106,Small,Tier 1,Grocery Store,28
20.85,Low Fat,0.098170402,Starchy Foods,224.0746,Small,Tier 2,Supermarket Type1,6
12.3,Low Fat,0.069401919,Soft Drinks,107.9938,High,Tier 3,Supermarket Type1,26
16.75,Regular,0.014342659,Canned,103.7674,Small,Tier 1,Grocery Store,28
14.5,Low Fat,0.064048405,Canned,153.4682,Small,Tier 2,Supermarket Type1,9
6.695,Low Fat,0.075864171,Starchy Foods,192.082,Small,Tier 2,Supermarket Type1,9
13.85,Low Fat,0.030645958,Soft Drinks,141.7154,Medium,Tier 3,Supermarket Type3,28
8.695,Non-Edible,0.120211747,Household,93.2094,Small,Tier 2,Supermarket Type1,6
8.6,Non-Edible,0.090374342,Household,114.3176,Small,Tier 2,Supermarket Type1,11
12.15,Low Fat,0.015548178,Frozen Foods,211.2928,Small,Tier 2,Supermarket Type1,6
13.0,Regular,0.070699313,Snack Foods,65.7484,Small,Tier 2,Supermarket Type1,6
20.35,Low Fat,0.054046706,Snack Foods,119.5466,Small,Tier 2,Supermarket Type1,9
10.195,Regular,0.0218126,Meat,194.711,Small,Tier 1,Grocery Store,28
12.6,Low Fat,0.096407554,Snack Foods,210.8612,Small,Tier 2,Supermarket Type1,11
11.1,Regular,0.035997543,Frozen Foods,176.9712,High,Tier 3,Supermarket Type1,26
18.6,Regular,0.172446822,Meat,47.1376,Small,Tier 2,Supermarket Type1,6
5.88,Low Fat,0.08644044,Frozen Foods,155.3998,Small,Tier 2,Supermarket Type1,9
17.85,Low Fat,0.074422769,Snack Foods,128.002,Small,Tier 3,Grocery Store,15
9.5,Low Fat,0.073985248,Snack Foods,252.5724,Medium,Tier 3,Supermarket Type3,28
19.2,Low Fat,0.035185588,Snack Foods,181.3318,Small,Tier 1,Supermarket Type1,16
14.5,Regular,0.041249072,Canned,40.5454,Small,Tier 1,Supermarket Type1,16
13.35,Low Fat,0.065215312,Baking Goods,93.4804,Medium,Tier 3,Supermarket Type2,4
17.5,Low Fat,0.016720132,Meat,139.918,High,Tier 3,Supermarket Type1,26
12.1,Low Fat,0.14825809,Fruits and Vegetables,108.428,High,Tier 3,Supermarket Type1,26
5.88,Low Fat,0.086384841,Frozen Foods,153.2998,High,Tier 3,Supermarket Type1,26
12.6,Non-Edible,0.112249603,Health and Hygiene,123.3414,Small,Tier 1,Grocery Store,28
10.695,Regular,0.127108578,Dairy,120.744,Medium,Tier 3,Supermarket Type3,28
8.43,Low Fat,0.017324092,Soft Drinks,195.3768,Small,Tier 2,Supermarket Type1,6
10.695,Low Fat,0.057744249,Fruits and Vegetables,61.2536,High,Tier 3,Supermarket Type1,26
7.68,Low Fat,0.0711891,Fruits and Vegetables,193.3162,Medium,Tier 3,Supermarket Type2,4
7.535,Low Fat,0.081914677,Soft Drinks,121.644,Small,Tier 2,Supermarket Type1,11
10.3,Low Fat,0.027183141,Fruits and Vegetables,99.7042,Medium,Tier 3,Supermarket Type3,28
18.35,Non-Edible,0.013956116,Household,222.3746,Medium,Tier 3,Supermarket Type3,28
5.765,Low Fat,0.082178616,Baking Goods,37.0164,Small,Tier 2,Supermarket Type1,11
10.1,Non-Edible,0.030379382,Health and Hygiene,153.4656,Small,Tier 2,Supermarket Type1,6
14.15,Low Fat,0.061753511,Canned,253.3014,Small,Tier 1,Grocery Store,28
9.3,Low Fat,0.042283454,Hard Drinks,125.4388,Small,Tier 2,Supermarket Type1,9
5.98,Low Fat,0.043526599,Fruits and Vegetables,148.4418,High,Tier 3,Supermarket Type1,26
17.7,Non-Edible,0.012593467,Household,167.6474,Medium,Tier 3,Supermarket Type2,4
8.43,Low Fat,0.017360867,Soft Drinks,196.2768,Small,Tier 2,Supermarket Type1,11
8.895,Low Fat,0.026216144,Frozen Foods,207.5954,Medium,Tier 3,Supermarket Type3,28
10.395,Low Fat,0.031073804,Seafood,157.5604,Medium,Tier 3,Supermarket Type3,28
5.035,Regular,0.080362549,Breads,229.0036,Small,Tier 2,Supermarket Type1,6
15.0,Regular,0.026840766,Baking Goods,219.8456,Small,Tier 1,Supermarket Type1,16
15.7,Low Fat,0.030751366,Hard Drinks,42.577,Medium,Tier 1,Supermarket Type1,14
